N,P,K,temperature,humidity,ph,rainfall,rainfall_humidity,pH_K,N_P,temp_sq,rainfall_log,climate_index
28.286818710795572,7.093797389014151,9.037560329031466,34.667159662106,92.18274988594406,6.622844257024977,115.59962200528302,10647.257911472094,60.446651671699506,195.95650292830894,1196.471638251816,4.967998133104044,32.09614789097145
44.0,59.0,78.0,20.67526473,19.85388984,7.599033472,84.78344008,1683.281079604561,592.724610816,2596.0,427.4665716555819,4.451825981805244,4.104844283622573
16.0,145.0,199.0,26.91624843,80.76838926,5.953966361,69.30927185,5597.9982481079605,1184.839305839,2320.0,724.4844295454775,4.252903679878109,21.73982030613104
11.921463650200758,19.943719105797392,39.01199879434284,19.80607785934845,85.95823875036348,5.999464079200913,110.89128510600206,9569.7223001993,235.31880684251712,240.0427683251448,394.5396517432988,4.733957126644631,17.235500159649252
56.94777018123169,72.91837106070778,85.02149252685795,18.48936141332072,14.650276685044433,7.415842897576629,91.95307975156783,1353.5821053588638,625.4950920606508,4161.157588650996,342.0354323141766,4.656302853091629,2.8165250525821213
111.0,50.0,15.0,25.16820129,80.30351815,7.884550475,84.62419032,6795.620203291174,118.268257125,5550.0,633.4383561739576,4.449967840420891,20.210951090943684
34.0,68.0,51.0,27.34734861,94.17756725,6.687088097999999,40.35153141,3800.2090630057623,341.04149299799997,2312.0,747.877475996869,3.7221094560922534,25.75506762827469
2.0,38.0,18.0,27.53632932,89.92908171,6.619891497999999,45.48591922,4090.5069461898397,119.158046964,76.0,758.2494324194917,3.8391494542632376,24.76316809411749
30.0,30.0,35.0,25.00872392,95.59224018,6.001936419,165.8092179,15850.074581554756,210.067774665,900.0,625.4362721067803,5.11685075158714,23.906399435559514
88.0,21.0,27.0,24.43011925,66.02411187,7.231166546,181.6368274,11992.41021196948,195.241496742,1848.0,596.8307265692206,5.20749963128661,16.129769263594405
74.99585033148618,48.91160267079022,14.994254231641639,21.485606754660658,71.46521505803013,5.809618690918878,102.46433447633702,7328.673869887847,88.77394498158935,3675.0370820334883,463.70392018459796,4.902339285477074,15.34343558514512
84.0,25.0,52.0,24.37190239,81.2514818,6.12532356,44.20899581,3592.046418452491,318.51682512,2100.0,593.9896261076876,3.8112960893809986,19.80253183472461
42.0,79.0,85.0,17.22385224,15.82069268,6.129533877,76.57580954,1211.4823494545521,521.010379545,3318.0,296.661085985353,4.3512556458584655,2.724932730547696
32.0,25.0,9.0,10.35609594,93.75652041,7.796034006,101.1456947,9483.068389524178,70.16430605400001,800.0,107.24872311848448,4.6264001735325495,9.70951520366528
31.0,130.0,198.0,21.80129837,92.73446667,5.554823557000001,120.05866709999998,11133.576462629575,1099.855064286,4030.0,475.2966106177647,4.7962752801600725,20.217317770554907
1.0,124.0,199.0,23.71059131,93.27392415,5.658473817000001,112.66765890000002,10508.954670396673,1126.036289583,124.0,562.1921402698476,4.73327891790282,22.11579895400589
117.0,34.0,25.0,24.83846178,56.7685316,7.21270048,124.4135035,7062.771904906461,180.317512,3978.0,616.9491835965207,4.831616305814456,14.100430024533223
0.04317252748779154,49.11725330953238,18.07601014450543,29.873330774818193,87.99577065592119,7.051161319439431,41.785981964482765,3677.8981049175163,125.9142818825126,0.06310313778393925,881.2398949533795,3.968282043030267,26.010468371149475
39.006304182767956,64.9178099325828,22.780901022322368,25.38767802518896,69.01903414847717,7.758906677720712,40.98794587196083,2835.899711444794,176.74566304855534,2534.9538898748597,646.9453069229302,3.7449385364899936,17.610829994711132
32.0,43.0,22.0,31.99928579,54.1077461,5.270749441,71.6266696,3875.5576527053886,115.956487702,1376.0,1023.9542910700958,4.2853322042365685,17.314092309066577
108.0157714999569,35.079346886362295,24.878914285825278,23.873417177867786,61.201767917066995,6.92463378489175,161.65693392632815,9870.992299436959,174.21325033033236,3780.082062794745,575.0862306840795,5.151604175325118,14.64619566243002
118.0,12.0,47.0,27.96872279,92.17444796,6.010739645,28.94766949,2668.2354549692845,282.504763315,1416.0,782.2494545038654,3.3994515081782493,25.780015833145207
9.0,122.0,201.0,29.58748357,80.91934392,5.570290539,68.06417307,5507.708229281732,1119.6283983390001,1098.0,875.4191840050199,4.235036116866604,23.941997587281794
4.0,40.0,26.0,27.58258929,48.56916221,6.720041791,95.8445641,4655.090180719642,174.721086566,160.0,760.7992319408228,4.573107261277309,13.396632533978188
3.0,27.0,44.0,24.56811204,92.03009222,6.591302797000001,110.9633894,10211.97095952577,290.01732306800005,81.0,603.5921292099929,4.718171937500922,22.61005616712492
20.0,23.0,11.0,31.852069399999998,90.12220323,6.407715561,109.9455062,9908.531253981624,70.484871171,460.0,1014.5543250624162,4.70903914562909,28.70578671762864
113.0,30.0,50.0,26.03967219,83.9862443,6.277484042999999,43.87712348,3685.074811772546,313.87420215,3390.0,678.0645277626594,3.8039281655774717,21.869742700412562
119.92182019914533,39.91016331640111,33.14492727183879,24.145285792936413,54.35218770841426,6.799787182305758,115.1618651406459,6253.48997715679,222.11027107210404,4800.015452574702,587.6653281773412,4.566905537363756,12.94131923086548
11.0,34.0,32.0,29.14305008,49.40983294,6.831706773,97.55155537,4820.00605386886,218.614616736,374.0,849.3173679653879,4.590579816021116,14.399532358148535
120.09332597620859,16.17409635931986,51.134564150658086,28.133627636882366,91.53452109862005,6.608782282821911,23.173559490716375,2133.9009418468486,334.06796247694695,1920.0820916304185,784.112797800706,3.093420046840263,25.68639602776701
13.0,61.0,24.0,18.29783597,69.6897615,7.629910252999999,49.39111479,3442.055009934223,183.117846072,793.0,334.81080118502587,3.9198148656865293,12.751718247154212
62.0,49.0,37.0,24.21744605,82.85284045,7.479248124,166.13658859999995,13764.888268183086,276.732180588,3038.0,586.4846931846606,5.118811373930628,20.06484193687133
33.922150066492215,28.94762959516405,8.066719356797474,31.817831394540086,91.08176132664866,6.6021646189736485,105.29950922015354,9602.398136219876,51.542092440542866,986.0737981985121,1016.1931137754342,4.712562687723558,29.057665407696582
25.902223235157106,31.994605796042844,31.9152073720011,30.954959534237016,50.04819025091729,6.768551011613123,89.95002608696403,4500.6572420062585,218.00259610765616,832.118845703944,955.9239915685569,4.424778635316932,15.2142607693892
27.0,13.0,6.0,13.36050601,91.35608208,7.335158382,111.2266885,10161.23448409259,44.010950292000004,351.0,178.5031208432461,4.720520830221997,12.20563483679893
11.0,71.0,17.0,19.9191786,21.47324158,5.74644777,82.68554379,1775.5266569763387,97.68961209,781.0,396.77367609869793,4.427066248002683,4.277293341529662
28.009330675974475,121.89817187456411,197.08057933109095,19.782305180904135,82.81458950485852,5.884327006738143,69.73500112680252,5763.361391279251,1153.6662035508675,3416.043081360217,395.82791869717164,4.310651185113992,16.380150699943353
22.0,144.0,196.0,21.91191314,91.68748063,6.4992268210000015,117.0761277,10734.415190729156,1273.8484569160003,3168.0,480.13193745490463,4.771329566445868,20.090481115899923
30.0,37.0,25.0,29.89129144,80.14487166,7.120032489,54.7960127,4391.61940532123,178.000812225,1110.0,893.4893039510173,4.0217024098448455,23.956337162104568
78.0,48.0,22.0,23.08974909,63.10459626,5.588650585,70.43473609,4444.755583639101,122.95031287,3744.0,533.136513039156,4.268784250902794,14.570692940691524
17.0,59.0,17.0,18.416700100000003,23.42829938,5.689858133,132.9801054,3115.497720895155,96.72758826100001,1003.0,339.17484257334013,4.897691321764392,4.31471963534476
32.0,120.0,204.0,10.38004759,83.44518113,6.138958698,67.39173790000001,5623.515775730986,1252.3475743919998,3840.0,107.74538797066481,4.22525202639702,8.6616495128557
40.0,120.0,197.0,23.80593812,92.48879468,5.889480679,119.6335548,11064.763286735728,1160.227693763,4800.0,566.7226897732692,4.7927574777661635,22.01782522945465
117.0,25.0,54.0,28.68275966,92.50969311,6.150686363999999,29.11187663,2693.130772897481,332.13706365599995,2925.0,822.7007017133233,3.40491966635685,26.534332936944878
21.95509666587645,28.01803596803585,25.959740924650927,27.70198398430428,45.33823881051784,5.087703339061041,92.84756078224252,4217.024088694628,128.78248609446237,616.1120250066455,765.7698909862999,4.690709295108659,12.507540554839354
20.0,8.0,12.0,25.2990432,94.96419851,7.260416405,117.9733424,11203.2439065618,87.12499686,160.0,640.0415868354662,4.778899454571391,24.025033605578656
131.83495608756223,52.00331815751244,18.927162618009245,24.046170262407458,76.71875698179076,6.423861046916233,61.78704945730718,4753.765343792311,122.25482758425426,6863.877392140784,583.8970685471468,4.048304667045995,18.580196815409696
53.0,74.0,15.0,29.43463808,64.94329356,7.517097,72.17818157,4687.488834327492,112.75645499999999,3922.0,866.3979189005861,4.292897310553165,19.115823416617946
25.0,70.0,16.0,19.63474332,18.90705639,5.759237003,106.3598183,2010.951082228254,92.147792048,1750.0,385.52314524228456,4.676185980785277,3.712351991544158
93.0,47.0,37.0,21.53346343,82.14004101,6.500343222000001,295.9248796,24307.281746223314,240.512699214,4371.0,463.69004729114744,5.69347917617062,17.687595692275355
14.0,21.0,35.0,29.52501367,91.91185319,6.121005506,194.3100272,17859.394693351307,214.23519271,294.0,871.7264322136868,5.274588179114573,27.136987218697833
57.0,57.0,51.0,39.01793345,91.48815629,6.99223441,105.8841531,9687.145947447088,356.60395491,3249.0,1522.399130708629,4.671745566630704,35.696787935864194
61.0,51.0,51.0,39.30050027,94.16193416,6.574677594,120.9512466,11389.003318919124,335.30855729399997,3111.0,1544.52932147227,4.803621346831905,37.006111188788026
34.0,71.0,79.0,17.927806,15.85622899,7.728998197,74.63872762,1183.4887566649577,610.590857563,2414.0,321.406227973636,4.3259684221257695,2.8426739722429595
29.0,25.0,35.0,28.3575072,91.64509299,5.542873799,160.73069909999995,14730.179865367205,194.00058296499998,725.0,804.1482145980518,5.085932600758837,25.988263843085942
58.0,73.0,16.0,33.36984395,65.67718163,6.874142175,64.89517488,4262.132187504374,109.9862748,4234.0,1113.546485247352,4.1880652200114445,21.916373020689072
14.0,19.0,14.0,17.68408797,94.35815354,6.699164936,108.0638166,10196.702198861201,93.78830910399999,266.0,312.72696733069876,4.691933184300957,16.686378878881268
20.0,79.0,77.0,18.54988627,16.02542689,7.64867466,76.32565249,1223.1511638100412,588.94794882,1580.0,344.09828062993444,4.3480257568155185,2.972698462376998
31.0,51.0,25.0,27.53592929,85.57019009999998,7.196774236,53.01899249,4536.845266279772,179.9193559,1581.0,758.2274018638798,3.9893356975056116,23.56254703925457
58.0,67.0,45.0,38.72382798,91.72514851,6.702424548,62.62377075,5744.174672299944,301.60910466,3886.0,1499.5348534246311,4.152987154448292,35.51948872341193
25.965731084810606,18.157620599325483,29.85769402571796,32.020903303252545,51.1697690869839,6.104686606486173,96.57297159994066,4934.803596955789,190.01571323305018,467.8992096154393,1027.7079414968327,4.574588530586587,16.411744649899784
68.0,41.0,16.0,21.77689322,57.80840636,6.158830619,102.0861694,5901.4387644109975,98.541289904,2788.0,474.23307831528206,4.635565234594663,12.588874925200889
122.0,40.0,17.0,24.96440768,81.31677618,6.854558957,80.03995829,6508.591373724466,116.527502269,4880.0,623.2216508132431,4.394942345256188,20.300251517808334
75.11572508110392,49.05489271167076,14.91443021010289,21.792153908695344,71.56165442949913,5.980372216889412,102.47706581198373,7328.600542749464,88.86537675781459,3675.0241113723946,463.84750526422016,4.729001615797703,15.387248362528986
23.0,58.0,19.0,24.17093241,58.25204566,5.243634848999999,59.18953429,3447.9114540552155,99.62906213099998,1334.0,584.2339735687883,4.097498488197964,14.080062583920938
94.9522679173766,7.049253216953675,45.09197640380896,27.381130383501656,91.07192615671345,6.071879217590529,25.259909268704163,2278.644255326733,271.3151867236637,664.990117260028,745.2061971490559,3.1009744929625582,24.707721997167916
83.0,10.0,53.0,24.92994759,85.00802358,6.195142279,48.75859458,4144.8717577843,328.34254078699996,830.0,621.5022868401469,3.907183204060994,21.19245572578884
2.01026878874047,30.009852104969887,30.03528522208118,26.133874125517778,94.84850883448543,6.44268681012397,209.4887321569333,19864.41444101158,189.8933690826031,59.937586274059385,675.9817219780175,5.352519257440659,24.88698680113775
62.09412050812717,55.925276782951066,34.94042366419449,26.177079110772958,81.69786958131232,6.2956268175772,163.19880797901376,13338.813503453464,218.14704233778593,3472.0392870469886,674.843628920663,5.117722198546127,21.168789187773477
80.90470011300847,40.010042516234705,45.08846231314,25.623196680061575,80.78295385648045,6.500145516267992,174.53133534011377,14093.552651265722,289.0500700650408,3239.800645029709,663.7410986809078,4.983324505348748,20.79749301846954
15.0,6.0,41.0,19.0087067,88.83768149,6.8973684770000006,108.6793978,9654.825726281406,282.792107557,90.0,361.33093040662493,4.697561544721116,16.88689431351429
8.0,127.0,196.0,27.02766138,83.17093908,5.833302165,70.95666003,5901.5320486754,1143.32722434,1016.0,730.4944796719436,4.276063993747236,22.47915978110849
1.0,48.0,24.0,29.34594634,85.60472562,6.232836962,59.03629954,5053.786223741832,149.588087088,48.0,861.1845665901594,4.094949371621351,25.121516844949433
9.0,57.0,24.0,29.89232778,89.71503316,7.165121108999998,42.99498978,3857.296933826561,171.96290661599997,513.0,893.5512601069596,3.7840757587983718,26.81791178012289
9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,179.2155874,8982.865542352158,142.73780599999998,684.0,834.2289263481788,5.194153841988219,14.47710557082588
14.0,67.0,22.0,23.82576704,24.75485098,5.624690247999999,84.64143632,2095.2861428347596,123.74318545599999,938.0,567.6671750443503,4.450169235182895,5.898033125593956
21.0,135.0,198.0,23.86087054,94.92048112,5.7650151260000015,105.0241329,9968.94122407882,1141.4729949480004,2835.0,569.3411429266399,4.663666737067368,22.648853115988345
101.0,92.0,45.0,28.22776705,80.64303840000002,5.758054257,98.00403016,7903.3427675476405,259.11244156500004,9292.0,796.8068326290658,4.595160557992882,22.763729021594052
23.0,142.0,197.0,39.06555518,82.03812973,6.000573725,69.30772897,5685.876460532539,1182.113023825,3266.0,1526.1176015216247,4.25288173544762,32.04865083831313
81.94833891146114,13.028236747399998,51.99589393849281,27.007298236098382,94.71431516027103,6.510883929350231,26.31797248376248,2515.791876009182,335.1223233614905,1066.0681704995984,735.0648113584573,3.209490488142221,25.713814219377895
4.0,134.0,200.0,28.57828803,80.95628959,5.840256272,73.34232097,5937.52217565005,1168.0512544,536.0,816.7185467256412,4.308680385393309,23.135921617431105
25.0,21.0,11.0,32.23797837,90.15406807,6.460044777999999,104.7052254,9439.602017996292,71.06049255799999,525.0,1039.287249384588,4.660654327794285,29.063848964081675
20.0,45.0,22.0,29.5888162,89.9939693,6.904587016,54.96121262,4946.177681215053,151.900914352,900.0,875.4980441173824,4.024658818969221,26.628150167261428
31.0,13.0,33.0,27.63834933,95.48763389,5.85971872,205.5463111,19627.130901756842,193.37071776,403.0,763.8783536871115,5.330524654085129,26.391205821469665
30.0,79.0,22.0,18.28766124,69.48515056,6.254216611,48.60449438,3377.2906098869735,137.592765442,2370.0,334.4385536289983,3.904081442125817,12.707208946516761
25.007533079542885,17.037563908927403,39.987312101061924,19.03904719959007,87.7573695164514,6.646407802394044,111.18004148738952,9764.58410379642,264.28569543937635,424.8639978659565,357.71707252836524,4.768206511152564,16.603221586791946
33.0,47.0,46.0,29.20300896,93.96834049,6.839443833,209.4083305,19677.753301866454,314.614416318,1551.0,852.8157323178402,5.349050073710926,27.441582892858005
37.0,65.0,16.0,22.8352024,18.97267518,5.683548308,63.59276673,1206.5249069658007,90.936772928,2405.0,521.4464686489657,4.168102434395594,4.3324487780475645
82.0,43.0,38.0,23.28617173,81.43321641,5.105588355,242.3170629,19732.657822971283,194.01235749,3526.0,542.2457938390512,5.4943653784442565,18.96267861849514
17.967492717905802,56.972372014299474,21.142179756320207,27.35769395321265,63.95711895906303,6.36905583199713,49.489353044065766,3163.2745453421558,129.34342207758849,1025.9793046994075,749.5451238643094,3.857030026071091,17.43142236331295
36.95567641991014,70.84066432048695,16.017504912402025,26.28541456648188,68.51636502171765,7.2337111829074905,46.047285193233925,3161.3887114273,117.09782616869164,2626.895736760455,690.9829253604184,3.9397000291150706,18.1068236518596
10.0,5.0,5.0,21.21306973,91.35349216,7.817846496,112.9834361,10321.431443971213,39.08923248,50.0,449.9943273698423,4.736053140469389,19.378879992690884
101.0,33.0,33.0,26.97251562,62.0183627,6.908671378999999,142.8610793,8860.010231740862,227.98615550699998,3333.0,727.516598871144,4.968848106843987,16.727912566525752
92.97944158470203,53.15323108364884,38.07666896627386,27.03578126037561,81.87675764573518,7.059560367539628,290.6476026246585,23810.844912800494,268.40496021189165,4929.132856487553,725.1904769330687,5.4831295488979075,22.271369992515037
40.0,22.0,6.0,24.53610067,91.90997228,6.488221135,115.9787989,10659.608191966696,38.92932681,880.0,602.0202360883744,4.761992712395062,22.551123324389895
39.0,7.0,29.0,27.54273211,94.59086121,6.362544111,150.2012138,14207.662168129336,184.513779219,273.0,758.602092083225,5.018611491490988,26.052907503612204
21.0,39.0,20.0,27.06179658,52.3003173,7.388007482999999,60.74583498,3177.026444107439,147.76014965999997,819.0,732.3408341372997,4.1230265235166526,14.153405478420547
27.0,8.0,30.0,26.44600063,98.29937782,6.008386282999999,221.2258168,21746.360149161304,180.25158849,216.0,699.3909493219604,5.403694057675039,25.99625407756328
8.0,26.0,26.0,25.54759871,91.64194826,5.702484758,212.867626,19507.60396812103,148.26460370799998,208.0,652.6797998471936,5.365357253534982,23.41231719149063
35.0,41.0,18.0,28.70562673,81.59200689,6.705008503999999,59.87065439,4884.966845497688,120.69015307199999,1435.0,824.0130059620905,4.108751193064112,23.42149693935928
118.98585297053236,30.067594810527584,28.019962131674436,26.49660236377613,64.51547883294914,6.4734221209552025,163.62815949615555,10566.408892967775,182.0601466604441,3569.9600360802333,694.6925639735115,5.1640016888306715,16.969952762980686
113.10625924124956,19.00203210229091,46.135966110401334,25.438866704236162,81.08870957995074,6.188604028078307,49.6736440280922,4017.3903770604365,289.1629262284712,2147.085788347796,646.1119776755612,3.9254216893125995,20.724338715091893
36.0,58.0,25.0,28.66024187,59.3189118,8.399135957999999,36.92629678,2190.427741793444,209.97839894999996,2088.0,821.4094640469011,3.635644717926222,17.00094359653197
33.0,80.0,22.0,28.57006111,65.71765781,6.593961761,70.0866434,4605.930048012695,145.067158742,2640.0,816.2483918291344,4.263899462621861,18.775574996377692
93.10355440924408,82.97341128003578,46.04910537779552,29.373464285195723,83.47775790926372,5.870254117161764,109.08974043992474,9122.607072654317,265.1533375531604,7718.865283201074,863.4999147256987,4.695707746296267,24.464688437736683
67.9281169369401,51.79041763085677,48.91970015347075,24.288266511512983,92.38770228644313,6.5658482716393,63.27435196187103,5846.217790569299,322.1894600325093,3536.161676159181,596.5847197350079,4.1640366909268405,22.491448825570643
66.07839023111877,54.26298200881286,21.08043803173695,25.24191022770064,60.44826300820617,5.911594839043707,72.0161618991918,4341.931807992224,124.18971567112989,3563.9672892866324,634.6118439769944,4.384886979197837,15.190722054960688
104.0,47.0,18.0,23.9656349,76.97696717,7.633437412,90.75616738,6986.134516885284,137.401873416,4888.0,574.3516561600981,4.519134704076102,18.44801890905506
103.05247787762632,71.98923137347917,50.94732542063094,26.165512985655155,81.65898962169052,5.94336145418292,104.40470162398192,8547.868447322193,311.08096840347383,7415.941011397671,682.5177661076102,4.589978380771883,21.394715868460633
14.982155170283201,14.089239144947896,7.882047353240553,10.058563285664716,90.21872110751866,6.308587745313439,119.47648660279538,10772.149405763708,49.789187681927885,210.01691289796514,100.1337915923379,4.675408986216049,9.0707829465462
24.038137831520114,80.17165049394978,22.117996331325593,16.589300120163784,19.23978736094478,5.616618207438133,96.7302766829101,1855.893999677924,123.91646437803968,1920.0376708882181,279.24129004757896,4.719642679632552,3.3724853891762905
36.0,68.0,20.0,17.06104474,23.77201471,5.86442953,81.83420522,1945.363930270999,117.28859059999999,2448.0,291.07924762028165,4.416841082607946,4.055754065272481
24.0,70.0,16.0,25.17885316,68.93307305,6.54803469,35.03484812,2415.059744751615,104.76855504,1680.0,633.974646452842,3.5844864735763466,17.356557241935032
52.0,58.0,16.0,30.64095781,61.14508627,7.167435834,71.36947525,4363.89272120588,114.678973344,3016.0,938.8682955142,4.281784597919041,18.735440086878803
113.0,38.0,25.0,22.00085141,79.47270984,7.388265887999999,90.42224164,7186.100572938085,184.7066472,4294.0,484.037462764899,4.515488792839254,17.484672803398848
17.0,57.0,21.0,19.88394011,20.31564139,5.789214288999999,60.91974792,1237.6237523119185,121.57350006899999,969.0,395.37107429806684,4.125839158213753,4.039549966949972
104.0,17.0,46.0,25.7131428,80.22972777,6.190015912000001,43.08961827,3457.0683435153182,284.74073195200003,1768.0,661.1657126531918,3.7862243413600365,20.629584469551354
20.0,67.0,19.0,19.24462755,50.54495302,5.671419084,180.6465282,9130.770281095105,107.756962596,1340.0,370.35568953821905,5.2020626459054276,9.727187954021478
31.95534300151625,54.88517569448982,50.96450568401978,29.678373089053224,93.08617807173157,6.6220573997481695,62.61944205770275,5839.775978057675,335.21102556637175,1760.1068697607514,876.7317916099804,4.0223225402701335,27.60400266761528
55.0,60.0,15.0,32.79766751,68.77994074,7.163043872,64.11411069,4409.764733856001,107.44565808,3300.0,1075.6869940965094,4.176141279797414,22.558216277480234
8.0,59.0,18.0,29.50523036,35.72032498,6.216814453,187.8961851,6711.712794274234,111.90266015399999,472.0,870.5586185966656,5.241197578962084,10.539364170689623
27.0,60.0,17.0,26.41768321,63.64698302,7.026795358999999,64.42177127,4100.251382140013,119.455521103,1620.0,697.8939861839159,4.180855097102924,16.81405834694609
2.0,67.0,18.0,34.51934775,47.52980027,5.921666758,129.0064612,6131.651334375504,106.590001644,134.0,1191.58536908543,4.8675841507589634,16.406977040081742
17.0,30.0,27.0,29.03065024,90.79093862,5.894027065,205.5720367,18664.07816601809,159.138730755,510.0,842.7786533572121,5.330649197573309,26.357199840385285
8.980595920336146,137.09001414008875,199.99332923670445,21.182818564255722,90.75471483918591,5.573658055777092,102.83886182474052,9322.885164397916,1127.2426426406098,1232.8362574999844,446.0184173846767,4.663986821973928,19.084648905108793
114.0,8.0,52.0,29.34081108,94.5513539,6.419083092,28.22908103,2669.0978307393066,333.792320784,912.0,860.8831948322509,3.3751641393542124,27.742134121381213
71.0,52.0,18.0,25.10787449,55.97732754,5.790770202999999,78.16077693,4375.231410991485,104.23386365399999,3692.0,630.4053614055928,4.371480935365332,14.054717141599404
115.0,48.0,16.0,25.54359718,84.09229796,7.175934962,88.94245493,7479.37542126743,114.814959392,5520.0,652.4753568941039,4.499170076166852,21.480197850307754
48.0,57.0,54.0,29.02328049,90.20396783,6.617703177999999,126.8069869,11438.49336694683,357.35597161199996,2736.0,842.3508104012147,4.850521211028083,26.180150596410268
29.0,71.0,18.0,22.17499963,62.13873825,6.410441476,53.46622584,3322.3238126871465,115.387946568,2059.0,491.7306085905001,3.997580800212188,13.779264977024168
8.0,72.0,17.0,20.57341244,19.7520218,5.711439256,87.87869161,1735.7818324361972,97.09446735200001,576.0,423.2652994263467,4.487272424363436,4.0636649101527125
69.0,60.0,54.0,36.32268069,93.06134398,6.98992719,141.1736926,13137.813567975381,377.45606826,4140.0,1319.3371325076987,4.957049497441069,33.80237481967794
19.0,35.0,24.0,27.11030369,83.64274107,6.883308033,49.11964582,4108.501816772368,165.199392792,665.0,734.9685661640275,3.9144130633628347,22.675801118717356
74.0,48.0,17.0,21.63162756,60.27766379,6.430616465,69.21803098,4172.301199618244,109.320479905,3552.0,467.92731089455145,4.251605129618,13.039039732921779
114.0,79.0,51.0,26.21009246,82.34429458,6.313197204,112.0700033,9228.325365316772,321.973057404,9006.0,686.9689467617487,4.7280071251326135,21.582515744952765
18.0,23.0,44.0,23.71028128,89.61794165,6.184400085,105.64999070000002,9468.134701875644,272.11360374000003,414.0,562.1774383767184,4.66955235771623,21.248666042561275
28.0,37.0,28.0,32.13409675,50.52559148,6.097869767000001,98.63333684,4983.507683487074,170.74035347600002,1036.0,1032.6001739383605,4.601496815817499,16.235942449692956
8.0,38.0,32.0,29.75150773,46.73723302,4.981816523,91.405983,4272.0627268931585,159.418128736,304.0,885.1522122082498,4.526191727633629,13.905031494733413
56.0,58.0,49.0,37.13165026,94.60761797,6.69215564,172.47880619999995,16317.809004891264,327.91562636000003,3248.0,1378.7594510309582,5.1560554374585905,35.12936982393731
17.0,77.0,23.0,24.51324787,20.81527638,5.670062975,64.19497947,1336.236239876476,130.411448425,1309.0,600.8993211360596,4.177382463973936,5.102500293854963
21.845538196687677,137.94454594975807,195.21052602392805,27.797866852322514,83.51059653476577,6.1796800494169535,72.98717094987514,6098.945485020541,1210.6133483243796,3036.0709968125198,774.7275879251866,4.339071538477777,23.359742467634707
1.0836395766514706,26.927252955938247,35.85980413640428,24.047172637281186,93.22700813559241,5.518764458725799,104.94417527440753,9800.016930550351,204.59635470961456,26.96341589804837,575.3866077308745,4.786412088255098,22.258693577668343
109.0,23.0,25.0,25.11711046,68.48030408,7.00733163,194.8773479,13345.260042495947,175.18329075,2507.0,630.8692378598414,5.277488687330573,17.200273619117485
108.0,22.0,47.0,28.53545677,91.72742702,6.161123579,25.1290048,2305.0189538772297,289.572808213,2376.0,814.2722930725388,3.2630459923165884,26.174840283525395
32.07172995993474,141.07754825693186,203.82719472829208,9.008126538234999,82.86648027784808,5.718332673925013,67.21862438770653,5573.648939442067,1129.5502190944649,4511.95177386044,77.91915556711106,4.114896735570445,7.3960852853346895
73.0,43.0,42.0,26.58361011,78.00774772,6.310699968,154.8238864,12077.462671321138,265.049398656,3139.0,706.6883264804941,5.0487264361909565,20.737275509477215
0.0,70.10207157497287,20.88289930150019,36.37502452836659,56.02438936105617,4.813038128618366,101.71340604112359,5693.026654734697,98.00650338327554,0.0,1317.7094253307796,4.743941904626975,20.31119466748563
3.0,134.0,199.0,20.28370163,81.32235739,5.81717753,71.06611222,5779.263776272685,1157.61832847,402.0,411.42855181486465,4.277583922982888,16.495184331469854
40.0,5.0,32.0,26.07010807,96.7036223,5.981169595,143.533473,13880.206760399247,191.39742704,200.0,679.6505347814791,4.973511127785273,25.21073884121462
38.0,77.0,22.0,28.234829,69.3159965,6.313284267999999,35.36831423,2451.58994537758,138.892253896,2926.0,797.2055686592411,3.5936979073610256,19.571253081420984
12.0,67.0,23.0,25.62896213,63.14909763,6.585020302999999,45.49683991,2873.0843853330703,151.45546696899999,804.0,656.8436998609742,3.839384351359267,16.184458317029428
111.0,41.0,18.0,23.64328417,78.1258666,6.10539819,80.96157332,6325.193076924439,109.89716742,4551.0,559.0048863433726,4.40625051937972,18.471520650513117
40.0,64.0,16.0,16.43340342,24.24045875,5.926676985,140.3717815,3402.6763791147628,94.82683176,2560.0,270.0567479644677,4.951393168483066,3.9835323772461892
32.0,68.0,52.0,32.68067385,92.61715632,6.800321319,248.8592986,23048.64056012176,353.616708588,2176.0,1068.0264432900738,5.520897953827727,30.267910786083863
3.0,69.0,23.0,28.67408774,63.18832976,7.299360767,42.96018627,2714.5824165797844,167.885297641,207.0,822.2033077212184,3.7832843667875897,18.118677116822933
24.117095953472106,127.93107752148536,195.8613440647245,22.54557290558224,90.81992755345757,5.420555060139094,110.41707298083081,10015.6230084736,1081.9635171575933,3071.9467687728657,517.7008047218824,4.677061563206864,20.6688387907049
41.0,62.0,15.0,29.38400259,64.14928485,7.358974541,65.24194361,4185.224024805528,110.38461811500001,2542.0,863.4196082091267,4.193313851584944,18.849627521790477
6.021086352025036,144.20848812661544,197.9835110486173,21.2286829375384,90.24539686964047,5.557021642500809,104.4535863541941,9438.700512396828,1100.7664229566242,864.0499264772344,445.87353116357565,4.836571017349681,19.04815286057148
28.0,65.0,23.0,28.38686534,61.88871127,7.405176138,74.24459122,4594.9020693737575,170.319051174,1820.0,805.8141238312933,4.320744023570592,17.568265128876302
70.0,42.0,43.0,23.16814977,76.66724969,6.508342839,157.1215052,12046.073670837035,279.858742077,2940.0,536.763163765151,5.063363757735567,17.762383232719063
